rx_shoulder,ry_shoulder,rx_elbow,ry_elbow,rx_wrist,ry_wrist,vx_shoulder,vy_shoulder,vx_elbow,vy_elbow,vx_wrist,vy_wrist,ax_shoulder,ay_shoulder,ax_elbow,ay_elbow,ax_wrist,ay_wrist,r_wrist,theta_wrist,distance_elbow_shoulder,x_vector_elbow_to_shoulder,y_vector_elbow_to_shoulder,angle_upperarm_vertical,angle_forearm_horizontal,angle_forearm_vertical,angle_upperarm_horizontal,angular_velocity,angular_acceleration,time,rx_forearm,ry_forearm,force_bicep,fx_bicep,fy_bicep,sum_moment,moment_weight,moment_forearm,px_weight,py_weight,px_forearm,py_forearm,rx_bicep,ry_bicep,angle_bicep_movement,work_i,distance_bicep,potential_energy,kinetic_energy,mechanical_energy,work_i_from_energy
0.3406913283119181,1.3182923164627145,0.27081237748125436,0.9289523593147618,0.2786102445645899,0.6292627192152204,,,,,,,,,,,,,0.3,2.9375555989591966,0.39556120891862484,0.06987895083066378,0.3893399571479527,0.17758974764452873,-1.5447823878497098,3.1151453466037253,1.3927732111094868,,,0.0,0.2747113110229221,0.7791075392649911,,,,,-0.5963232661311125,-0.29816163306555626,0,-9.81,0,-9.81,0.27185281768114394,0.8889663477003099,,,0.43480701756998025,3.541119651002083,,,
0.3407290599268375,1.3185564377671501,0.2709633039409318,0.9291410173893587,0.2800817775464451,0.6296023037494947,,,,,,,,,,,,,0.29977471184652493,2.933650447196855,0.395615508210051,0.06976575598590569,0.38941542037779137,0.1772744270408725,-1.5403640051477563,3.110924874237728,1.393286442049099,,,0.016672555948174322,0.2755225407436885,0.7793716605694267,,,,,-0.6071168871487802,-0.3035584435743901,0,-9.81,0,-9.81,0.2721804089210484,0.8891598261689392,,,0.43483224014926314,3.5418599452868005,,,
0.34076679154175693,1.3188205590715858,0.2711142304006093,0.9293296754639555,0.28155331052830035,0.629941888283769,,,,,,,,,,,,,0.29954942369305,2.9297452954345133,0.39566984682557477,0.06965256114114761,0.3894908836076301,0.17695919301387059,-1.5359423577836104,3.106704488448384,1.393802937650903,,,0.033345111896348645,0.2763337704644548,0.7796357818738623,,,,,-0.6178843600381415,-0.30894218001907076,0,-9.81,0,-9.81,0.2725081069077244,0.889354016676166,,,0.43485695630380256,3.5426002395715175,,,
0.34080452315667625,1.3190846803760212,0.2712651568602868,0.9295183335385525,0.2830248435101556,0.6302814728180433,,,,,,,,,,,,,0.29932413553957493,2.925840143672172,0.3957242247489967,0.06953936629638945,0.3895663468374688,0.17664404559049643,-1.5315176152176049,3.1024841892626682,1.394322528454567,,,0.05001766784452297,0.2771450001852212,0.7798999031782979,,,,,-0.6286255346381162,-0.3143127673190581,0,-9.81,0,-9.81,0.27283590135540114,0.8895489190795842,,,0.4348811663375753,3.5433405338562367,,,
0.3408422547715958,1.3193488016804575,0.2714160833199645,0.92970699161315,0.284496376492011,0.6306210573523178,,,,,,,,,,,,,0.29909884738610004,2.921934991909831,0.395778641964115,0.06942617145163132,0.3896418100673076,0.17632898479764017,-1.5270899476321462,3.098263976707471,1.3948450442776847,,,0.06669022379269729,0.2779562299059878,0.7801640244827339,,,,,-0.6393402614460356,-0.3196701307230178,0,-9.81,0,-9.81,0.2731637819396009,0.8897445332241016,,,0.4349048705609292,3.5440808281409493,,,
0.3410937988710583,1.31960034577992,0.27166762741942696,0.9299585357126123,0.28600564108878557,0.6311241455512426,0.011064030824820334,0.01374622011568978,0.01575786208383468,0.018440051374704128,0.08616533096904455,0.0375506500721148,,,,,,,0.29883200537152055,2.9181204656994337,0.395778641964115,0.06942617145163132,0.3896418100673076,0.17632898479764017,-1.5228532955190603,3.094449450497074,1.3952671701803734,-0.24364173669524322,,0.08336277974087161,0.27883663425410626,0.7805413406319276,,,,,-0.6496789512930929,-0.32483947564654647,0,-9.81,0,-9.81,0.27358461409689205,0.890002977112805,1.3473241389045372,,0.43487435541148584,3.5465484757566763,0.004417257790921701,3.550965733547598,
0.3413453429705207,1.31960034577992,0.2719191715188894,0.9302100798120747,0.2872633615860978,0.6321303219490925,0.01416531219238308,0.013662401700351464,0.01810477771334164,0.022211880064981555,0.0880931545218537,0.048698499312273005,,,,,,,0.29844726760561363,2.9142369821582843,0.395531000697721,0.06942617145163132,0.3893902659678452,0.17644054376094007,-1.5193649301602605,3.0906775259192245,1.3948720519980238,-0.2520642730867071,,0.10003533568904593,0.27959126655249356,0.7811702008805835,,,,,-0.659924798288896,-0.329962399144448,0,-9.81,0,-9.81,0.27397552053260954,0.8902619156170906,1.3434406553633877,,0.4345951677696579,3.556419066219583,0.0050659738544393245,3.5614850400740226,0.010519306526424632
0.34159688706998315,1.31960034577992,0.27217071561835177,0.9304616239115373,0.2885210820834099,0.6326334101480173,0.017266593559945826,0.013578583285009715,0.020451693342848604,0.027660077062051907,0.09337371468824485,0.058169980245640886,,,,,,,0.2980044103048788,2.910093145436716,0.39528336436003714,0.06942617145163137,0.3891387218683827,0.17655224250410761,-1.515952730937705,3.0866453879408233,1.3941404144990108,-0.263482263189431,,0.11670789163722026,0.28034589885088085,0.7815475170297773,,,,,-0.6707423038037763,-0.33537115190188815,0,-9.81,0,-9.81,0.27436335988691823,0.8905219927604776,1.3392968186418193,,0.43431327801208425,3.5613543614510363,0.006051198598230001,3.5674055600492665,0.005920519975243899
0.3418484311694455,1.3198518898793823,0.2726738038172766,0.9309647121104622,0.2900303466801845,0.6333880424464047,0.018691506620717793,0.01517113317646175,0.024474977279146125,0.03143190575233019,0.10200701146821713,0.07099419779258946,,,,,,,0.2974226361993277,2.905734223822488,0.39499160257198784,0.0691746273521689,0.38888717776892023,0.17603715924070965,-1.5125360441773639,3.0817713830631974,1.393198179645124,-0.27990240982889697,,0.13338044758539458,0.28135207524873057,0.7821763772784334,,,,,-0.6818052801798608,-0.3409026400899304,0,-9.81,0,-9.81,0.27500289700851355,0.8910362624573791,1.3349378970275914,,0.4339848368131937,3.5662896566824904,0.007722803254445148,3.5740124599369354,0.006606899887668938
0.3423515193683704,1.3203549780783073,0.2731768920162015,0.9317193444088495,0.29153961127695904,0.6348973070431791,0.0184400513746977,0.01676368306790692,0.026821892908651588,0.03185099782902349,0.11231667655497911,0.0787893104191644,,,,,,,0.2967357364673425,2.9009964245819404,0.39474394843616345,0.06917462735216892,0.38863563366945786,0.1761487575512567,-1.5090106618628596,3.077145182133197,1.3919857627190808,-0.30098811773696693,,0.1500530035335689,0.28235825164658024,0.7833083257260144,,,,,-0.6936327550923133,-0.34681637754615663,0,-9.81,0,-9.81,0.2756467464814385,0.8918023851920934,1.3302000977870438,,0.4336965376372309,3.5761602471453937,0.009411395634341619,3.5855716427797355,0.011559182842800109
0.3428546075672953,1.32060652217777,0.27367998021512635,0.9324739767072366,0.29330041997319606,0.6369096598388787,0.016763683067906918,0.018440051374698986,0.030174629522233144,0.03520373444260505,0.12572762300930448,0.09052388856669943,-0.05139046889863591,0.06479667817648911,0.2524836080671528,0.13406209277897785,0.8781067077026118,0.8110756613130867,0.2959320726398755,2.895827445936689,0.3942486549409485,0.06917462735216892,0.38813254547053333,0.17637237477987974,-1.5045106010164204,3.072199820716569,1.3913168449202686,-0.32989024482002244,-2.317867920022935,0.16672555948174322,0.2834902000941612,0.7846918182730577,82.79348277348176,14.526893741467939,81.50908015667284,-0.2537363974493767,-0.706318646115199,-0.3531593230575995,0,-9.81,0,-9.81,0.2763294680324304,0.8925702453722851,1.3250311191417923,0.010887283736186557,0.43315605249319644,3.5934337804554763,0.012001004794403006,3.605434785249879,0.019863142470143647
